sen,label_decode,label,raw_sen
"['2', '0', '0', '8', '年', '1', '月', '任', '铜', '陵', '有', '色', '公', '司', '机', '动', '能', '源', '部', '主', '任', '；', '2', '0', '0', '9', '年', '5', '月', '任', '铜', '陵', '有', '色', '公', '司', '生', '产', '机', '动', '部', '主', '任']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 10, 11]",2008年1月任铜陵有色公司机动能源部主任；2009年5月任铜陵有色公司生产机动部主任
"['曾', '任', '中', '电', '投', '远', '达', '环', '保', '(', '集', '团', ')', '股', '份', '有', '限', '公', '司', '财', '务', '总', '监', '、', '董', '事']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 3, 9, 11]",曾任中电投远达环保(集团)股份有限公司财务总监、董事
"['负', '责', '公', '司', '生', '产', '管', '理', '、', '质', '量', '控', '制', '、', '设', '备', '管', '理', '、', '采', '购', '以', '及', '生', '产', '安', '全', '；', '中', '国', '籍']","['O', 'O', 'B-ORG', 'E-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONT', 'M-CONT', 'E-CONT']","[3, 3, 15, 17, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 6]",负责公司生产管理、质量控制、设备管理、采购以及生产安全；中国籍
"['曾', '任', '铁', '道', '部', '中', '国', '铁', '路', '机', '车', '车', '辆', '工', '业', '总', '公', '司', '高', '级', '工', '程', '师', '、', '副', '处', '长', '、', '教', '授', '级', '高', '级', '工', '程', '师', '北', '京', '华', '盈', '恒', '通', '铁', '路', '机', '车', '车', '辆', '配', '件', '有', '限', '公', '司', '教', '授', '级', '高', '级', '工', '程', '师', '、', '副', '总', '经', '理', '本', '公', '司', '第', '三', '届', '、', '第', '四', '届', '董', '事', '会', '独', '立', '董', '事']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'E-ORG', 'O', 'O', 'O', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 3, 9, 10, 11, 3, 9, 10, 10, 10, 10, 10, 10, 11, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 10, 10, 11, 3, 9, 10, 10, 11, 15, 16, 17, 3, 3, 3, 3, 9, 10, 10, 10, 10, 10, 10, 10, 10, 11]",曾任铁道部中国铁路机车车辆工业总公司高级工程师、副处长、教授级高级工程师北京华盈恒通铁路机车车辆配件有限公司教授级高级工程师、副总经理本公司第三届、第四届董事会独立董事
"['1', '9', '5', '0', '年', '起', '在', '安', '徽', '省', '税', '务', '局', '历', '任', '办', '事', '员', '、', '科', '员', '、', '科', '长', '、', '处', '长', '、', '副', '局', '长']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 17, 3, 3, 9, 10, 11, 3, 9, 11, 3, 9, 11, 3, 9, 11, 3, 9, 10, 11]",1950年起在安徽省税务局历任办事员、科员、科长、处长、副局长
"['于', '2', '0', '1', '4', '年', '5', '月', '加', '入', '北', '京', '银', '行', '股', '份', '有', '限', '公', '司', '董', '事', '会']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'O', 'O']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 3, 3]",于2014年5月加入北京银行股份有限公司董事会
"['现', '任', '无', '锡', '小', '天', '鹅', '股', '份', '有', '限', '公', '司', '审', '计', '部', '部', '长']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11]",现任无锡小天鹅股份有限公司审计部部长
"['1', '9', '5', '1', '年', '1', '2', '月', '出', '生', '教', '授', '、', '博', '士', '生', '导', '师', '、', '武', '汉', '大', '学', '发', '展', '研', '究', '院', '副', '院', '长', '；', '2', '0', '0', '9', '年', '至', '2', '0', '1', '0', '年', '3', '月', '曾', '任', '公', '司', '独', '立', '董', '事', '；', '2', '0', '1', '3', '年', '4', '月', '至', '今', '任', '武', '汉', '三', '特', '索', '道', '集', '团', '股', '份', '有', '限', '公', '司', '独', '立', '董', '事', '吴', '国', '森', '先', '生', '：', '男']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O', 'O']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 9, 11, 3, 9, 10, 10, 10, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 17, 9, 10, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 1, 18, 2, 3, 3, 3, 3]",1951年12月出生教授、博士生导师、武汉大学发展研究院副院长；2009年至2010年3月曾任公司独立董事；2013年4月至今任武汉三特索道集团股份有限公司独立董事吴国森先生：男
"['1', '9', '7', '2', '年', '1', '0', '月', '出', '生', '本', '科', '学', '历', '、', '工', '程', '师']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 13, 13, 14, 3, 9, 10, 11]",1972年10月出生本科学历、工程师
"['1', '9', '6', '7', '年', '生', '硕', '士']","['O', 'O', 'O', 'O', 'O', 'O', 'B-EDU', 'E-EDU']","[3, 3, 3, 3, 3, 3, 12, 14]",1967年生硕士
"['任', '福', '建', '省', '永', '安', '轴', '承', '厂', '科', '长', '；', '1', '9', '8', '4', '年', '1', '0', '月', '至', '1', '9', '9', '6', '年', '7', '月']","['O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[3, 15, 16, 16, 16, 16, 16, 16, 17, 9, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",任福建省永安轴承厂科长；1984年10月至1996年7月
"['曾', '任', '湖', '南', '省', '株', '洲', '化', '工', '厂', '财', '务', '科', '会', '计', '、', '株', '洲', '市', '计', '划', '委', '员', '会', '经', '济', '信', '息', '中', '心', '副', '主', '任', '、', '中', '共', '株', '洲', '市', '委', '组', '织', '部', '副', '科', '长', '、', '科', '长', '等', '职']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'O']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 11, 3, 9, 11, 3, 3]",曾任湖南省株洲化工厂财务科会计、株洲市计划委员会经济信息中心副主任、中共株洲市委组织部副科长、科长等职
"['2', '0', '0', '9', '年', '1', '1', '月', '至', '2', '0', '1', '3', '年', '2', '月', '任', '中', '国', '国', '际', '金', '融', '有', '限', '公', '司', '投', '资', '经', '理']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11]",2009年11月至2013年2月任中国国际金融有限公司投资经理
"['2', '0', '0', '9', '年', '1', '2', '月', '至', '今', '任', '广', '东', '省', '政', '协', '委', '员', '会', '委', '员']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 17, 9, 11]",2009年12月至今任广东省政协委员会委员
"['曾', '任', '湖', '北', '省', '广', '济', '制', '药', '厂', '车', '间', '主', '任', '、', '副', '厂', '长']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 3, 9, 10, 11]",曾任湖北省广济制药厂车间主任、副厂长
"['1', '9', '6', '2', '年', '4', '月', '2', '0', '日', '生', '江', '西', '九', '江', '市', '人']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'M-LOC', 'M-LOC', 'M-LOC', 'M-LOC', 'E-LOC']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 24, 25, 25, 25, 25, 26]",1962年4月20日生江西九江市人
"['现', '任', '兰', '州', '市', '政', '府', '项', '目', '投', '资', '评', '审', '中', '心', '专', '家', '评', '审']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11]",现任兰州市政府项目投资评审中心专家评审
"['曾', '任', '中', '原', '石', '油', '勘', '探', '局', '财', '务', '处', '副', '处', '长', '中', '原', '石', '油', '勘', '探', '局', '副', '总', '会', '计', '师', '兼', '财', '务', '处', '处', '长', '中', '原', '石', '油', '勘', '探', '局', '总', '会', '计', '师']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 15, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 11, 15, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 3, 9, 10, 10, 10, 11, 15, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11]",曾任中原石油勘探局财务处副处长中原石油勘探局副总会计师兼财务处处长中原石油勘探局总会计师
"['曾', '先', '后', '任', '自', '治', '区', '物', '资', '局', '南', '疆', '综', '合', '物', '资', '公', '司', '业', '务', '科', '副', '科', '长', '、', '综', '合', '计', '划', '科', '副', '科', '长', '、', '科', '长', '、', '经', '营', '管', '理', '部', '部', '长', '、', '新', '疆', '机', '电', '设', '备', '有', '限', '责', '任', '公', '司', '总', '经', '理', '助', '理', '兼', '新', '产', '品', '经', '营', '公', '司', '经', '理', '、', '新', '疆', '机', '电', '设', '备', '有', '限', '责', '任', '公', '司', '副', '总', '经', '理', '、', '新', '疆', '机', '电', '设', '备', '有', '限', '责', '任', '公', '司', '董', '事', '长', '、', '新', '疆', '友', '好', '(', '集', '团', ')', '股', '份', '有', '限', '公', '司', '常', '务', '副', '总', '经', '理']","['O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 11, 3, 9, 10, 10, 10, 10, 10, 10, 11, 3, 9, 11, 3, 9, 10, 10, 10, 10, 10, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 3, 15, 16, 16, 16, 16, 16, 17, 9, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 11]",曾先后任自治区物资局南疆综合物资公司业务科副科长、综合计划科副科长、科长、经营管理部部长、新疆机电设备有限责任公司总经理助理兼新产品经营公司经理、新疆机电设备有限责任公司副总经理、新疆机电设备有限责任公司董事长、新疆友好(集团)股份有限公司常务副总经理
"['1', '9', '9', '7', '年', '进', '入', '天', '奇', '自', '动', '化', '工', '程', '股', '份', '有', '限', '公', '司']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG']","[3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17]",1997年进入天奇自动化工程股份有限公司
"['现', '任', '中', '国', '通', '信', '服', '务', '股', '份', '有', '限', '公', '司', '风', '险', '管', '理', '部', '高', '级', '业', '务', '经', '理', '刘', '向', '宁', '先', '生', '：', '男', '汉', '族']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O', 'O', 'B-RACE', 'E-RACE']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 1, 18, 2, 3, 3, 3, 3, 7, 8]",现任中国通信服务股份有限公司风险管理部高级业务经理刘向宁先生：男汉族
"['现', '任', '湖', '南', '省', '衡', '阳', '市', '供', '销', '合', '作', '社', '理', '事', '会', '副', '主', '任', '、', '本', '公', '司', '监', '事', '李', '志', '鹏', '男', '中', '国', '国', '籍']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'B-CONT', 'M-CONT', 'M-CONT', 'E-CONT']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 11, 3, 15, 16, 17, 9, 11, 1, 18, 2, 3, 4, 5, 5, 6]",现任湖南省衡阳市供销合作社理事会副主任、本公司监事李志鹏男中国国籍
"['于', '2', '0', '0', '8', '年', '1', '0', '月', '荣', '获', '《', '亚', '洲', '周', '刊', '》', '颁', '发', '之', '“', '世', '界', '杰', '出', '青', '年', '华', '商', '”', '大', '奖', '刘', '先', '生', '于', '2', '0', '1', '2', '年', '5', '月', '3', '1', '日', '重', '庆', '钢', '铁', '股', '份', '有', '限', '公', '司', '2', '0', '1', '1', '年', '度', '股', '东', '周', '年', '大', '会', '获', '选', '连', '重', '庆', '钢', '铁', '股', '份', '有', '限', '公', '司', '独', '立', '非', '执', '行', '董', '事', '徐', '益', '民', '男']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 23, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 10, 11, 1, 18, 2, 3]",于2008年10月荣获《亚洲周刊》颁发之“世界杰出青年华商”大奖刘先生于2012年5月31日重庆钢铁股份有限公司2011年度股东周年大会获选连重庆钢铁股份有限公司独立非执行董事徐益民男
"['1', '9', '6', '2', '年', '出', '生', '大', '学', '本', '科', '教', '授', '级', '高', '级', '工', '程', '师']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 12, 13, 13, 14, 9, 10, 10, 10, 10, 10, 10, 11]",1962年出生大学本科教授级高级工程师
"['2', '0', '0', '9', '年', '至', '今', '任', '浙', '江', '金', '鹰', '股', '份', '有', '限', '公', '司', '副', '总', '经', '理', '肖', '红', '男']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'E-NAME', 'O']","[3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 1, 2, 3]",2009年至今任浙江金鹰股份有限公司副总经理肖红男
"['获', '学', '士', '学', '位']","['O', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU']","[3, 12, 13, 13, 14]",获学士学位
"['分', '配', '到', '辽', '宁', '省', '盘', '锦', '地', '区', '供', '销', '社', '从', '事', '计', '划', '、', '财', '务', '等', '工', '作']","['O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",分配到辽宁省盘锦地区供销社从事计划、财务等工作
