sen,label_decode,label,raw_sen,length,start
"['心', '血', '管', '系', '统', '的', '表', '现', '主', '要', '有', '低', '血', '压', '、', '心', '律', '不', '齐', '、', '心', '电', '图', 'Q', 'T']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-症状', 'I-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 38, 39, 39, 3, 38, 39, 39, 39, 3, 3, 3, 3, 3, 3, 1]",心血管系统的表现主要有低血压、心律不齐、心电图QT,25,0
"['1', '0', '.', '3', '乙', '型', '肝', '炎', '病', '毒', '(', 'H', 'B', 'V', ')', '检', '测']","['O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 12, 13, 13, 13, 13, 13, 3, 3, 3, 3, 3, 3, 3, 1]",10.3乙型肝炎病毒(HBV)检测,17,0
"['c', ')', '空', '腹', '、', '疲', '劳', '、', '饮', '酒', '、', '睡', '眠', '不', '足', '、', '长', '时', '间', '未', '补', '充', '水', '分']","['O', 'O', 'B-诱发因素', 'I-诱发因素', 'O', 'B-诱发因素', 'I-诱发因素', 'O', 'B-诱发因素', 'I-诱发因素', 'O', 'B-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'O', 'B-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素']","[0, 3, 3, 140, 141, 3, 140, 141, 3, 140, 141, 3, 140, 141, 141, 141, 3, 140, 141, 141, 141, 141, 141, 141, 141, 1]",c)空腹、疲劳、饮酒、睡眠不足、长时间未补充水分,24,0
"['6', '.', '2', '献', '血', '后', '血', '型', '、', '谷', '丙', '转', '氨', '酶', '、', '乙', '肝', '病', '毒', '表', '面', '抗', '原', '、', '丙', '肝', '病', '毒', '抗', '体', '梅', '毒', '螺', '旋', '体', '抗', '体', '、', '艾', '滋', '病', '病', '毒', '抗', '体', '以', '及', '乙', '肝', '、', '丙', '肝', '、', '艾', '滋', '病', '毒', '的', '核', '酸', '检', '测']","['O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 12, 13, 3, 12, 13, 13, 13, 13, 3, 12, 13, 13, 13, 13, 13, 13, 13, 3, 12, 13, 13, 13, 13, 13, 12, 13, 13, 13, 13, 13, 13, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",6.2献血后血型、谷丙转氨酶、乙肝病毒表面抗原、丙肝病毒抗体梅毒螺旋体抗体、艾滋病病毒抗体以及乙肝、丙肝、艾滋病毒的核酸检测,62,0
"['6', '.', '2', '洗', '手', '与', '卫', '生', '手', '消', '毒', '方', '法', '6', '.', '2', '.', '1', '医', '务', '人', '员', '洗', '手', '方', '法']","['O', 'O', 'O', 'B-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 148, 149, 149, 149, 149, 149, 149, 149, 149, 149, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",6.2洗手与卫生手消毒方法6.2.1医务人员洗手方法,26,0
"['1', '2', '.', '1', '.', '3', '病', '原', '微', '生', '物', '污', '染', '皮', '肤', '的', '消', '毒', '1', '2', '.', '1', '.', '3', '.', '1', '彻', '底', '冲', '洗']","['O', 'O', 'O', 'O', 'O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-方法', 'I-方法', 'I-方法', 'I-方法']","[0, 3, 3, 3, 3, 3, 3, 152, 153, 153, 153, 153, 153, 153, 153, 153, 153, 153, 153, 3, 3, 3, 3, 3, 3, 3, 3, 154, 155, 155, 155, 1]",12.1.3病原微生物污染皮肤的消毒12.1.3.1彻底冲洗,30,0
"['中', '华', '人', '民', '共', '和', '国', '卫', '生', '行', '业', '标', '准', 'W', 'S', '/', 'T', '3', '6', '7', '—', '2', '0', '1', '2', '医', '疗', '机', '构', '消', '毒', '技', '术', '规', '范', 'R', 'e', 'g', 'u', 'l', 'a', 't', 'i', 'o', 'n']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'B-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'I-行业标准', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 46, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 90, 91, 91, 91, 91, 91, 91, 91, 91, 91, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",中华人民共和国卫生行业标准WS/T367—2012医疗机构消毒技术规范Regulation,45,0
"['9', '.', '1', '.', '2', '单', '釆', '血', '小', '板', '献', '血', '者']","['O', 'O', 'O', 'O', 'O', 'B-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类']","[0, 3, 3, 3, 3, 3, 14, 15, 15, 15, 15, 15, 15, 15, 1]",9.1.2单釆血小板献血者,13,0
"['3', '.', '2', '9', '卫', '生', '用', '品', 's', 'a', 'n', 'i', 't', 'a', 'r', 'y']","['O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 58, 59, 59, 59, 3, 3, 3, 3, 3, 3, 3, 3, 1]",3.29卫生用品sanitary,16,0
"['b', ')', '停', '止', '采', '血']","['O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施']","[0, 3, 3, 144, 145, 145, 145, 1]",b)停止采血,6,0
"['a', 'g', 'e', 'n', 't', '应', '用', '于', '手', '消', '毒', '的', '化', '学', '制', '剂']","['O', 'O', 'O', 'O', 'O', 'B-定义', 'I-定义', 'I-定义', 'I-定义', 'I-定义', 'I-定义', 'I-定义', 'I-定义', 'I-定义', 'I-定义', 'I-定义']","[0, 3, 3, 3, 3, 3, 92, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 1]",agent应用于手消毒的化学制剂,16,0
"['\u2002', '3', '.', '2', '4', '病', '毒', '灭', '活', '冰', '冻', '血', '浆', 'f', 'r', 'o', 'z', 'e', 'n', '\u2002', 'p', 'l', 'a', 's', 'm', 'a', '\u2002', 'm', 'e', 't', 'h', 'y', 'l', 'e', 'n', 'e', '\u2002', 'b', 'l', 'u', 'e', '\u2002', 't', 'r', 'e', 'a', 't', 'e', 'd', '\u2002', 'a', 'n', 'd', '\u2002', 'r', 'e', 'm', 'o', 'v', 'e', 'd', '\u2002', '\u2002', '采', '用', '亚', '甲', '蓝', '病', '毒', '灭', '活', '技', '术', '对', '在', '全', '血', '的', '有', '效', '期', '内', '分', '离', '出', '的', '血', '浆', '或', '从', '新', '鲜', '冰', '冻', '血', '浆', '中', '分', '离', '出', '冷', '沉', '淀', '凝', '血', '因', '子', '后', '剩', '余', '的', '血', '浆', '进', '行', '病', '毒', '灭', '活', '并', '冰', '冻', '呈', '固', '态', '的', '成', '分', '血']","['O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 58, 59, 59, 59, 59, 59, 59, 59, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]", 3.24病毒灭活冰冻血浆frozen plasma methylene blue treated and removed  采用亚甲蓝病毒灭活技术对在全血的有效期内分离出的血浆或从新鲜冰冻血浆中分离出冷沉淀凝血因子后剩余的血浆进行病毒灭活并冰冻呈固态的成分血,130,0
"['或', '感', '冒', '经', '久', '不', '愈', '常', '有', '低', '热']","['O', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'B-症状', 'I-症状', 'I-症状', 'I-症状']","[0, 3, 38, 39, 39, 39, 39, 39, 38, 39, 39, 39, 1]",或感冒经久不愈常有低热,11,0
"['3', '.', '头', '晕', '、', '头', '痛', '、', '头', '昏', '、', '眼', '花', '、', '耳', '鸣', '、', '心', '悸', '、', '气', '短']","['O', 'O', 'B-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'O', 'B-症状', 'I-症状', 'O', 'B-症状', 'I-症状']","[0, 3, 3, 38, 39, 3, 38, 39, 3, 38, 39, 3, 38, 39, 3, 38, 39, 3, 38, 39, 3, 38, 39, 1]",3.头晕、头痛、头昏、眼花、耳鸣、心悸、气短,22,0
"['4', '血', '液', '安', '全', '性', '检', '测', '要', '求', '4', '.', '1', '血', '型', '检', '测', '4', '.', '1', '.', '1', 'A', 'B', 'O', '血', '型', '定', '型', '试', '验', '结', '果', '正', '确']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'B-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求', 'I-要求']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 13, 13, 13, 13, 54, 55, 55, 55, 55, 55, 55, 55, 1]",4血液安全性检测要求4.1血型检测4.1.1ABO血型定型试验结果正确,35,0
"['a', ')', '体', '位', '改', '变', '（', '从', '卧', '位', '变', '为', '坐', '位', '或', '立', '位']","['O', 'O', 'B-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'O', 'B-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'O', 'O', 'O']","[0, 3, 3, 140, 141, 141, 141, 3, 140, 141, 141, 141, 141, 141, 141, 3, 3, 3, 1]",a)体位改变（从卧位变为坐位或立位,17,0
"['b', ')', '女', '性']","['O', 'O', 'B-易发人群', 'I-易发人群']","[0, 3, 3, 138, 139, 1]",b)女性,4,0
"['2', '.', '3', '采', '血', '人', '员', '准', '备', '2', '.', '3', '.', '1', '心', '理', '调', '适', '采', '血', '人', '员', '调', '整', '好', '心', '理', '与', '情', '绪']","['O', 'O', 'O', 'B-血液采集', 'I-血液采集', 'I-血液采集', 'I-血液采集', 'I-血液采集', 'I-血液采集', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 50, 51, 51, 51, 51, 51, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",2.3采血人员准备2.3.1心理调适采血人员调整好心理与情绪,30,0
"['3', '.', '1', '.', '1', '.', '3', '迟', '发', '型', '出', '血']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-A1类-以穿刺部位出血为主要表现的不良反应', 'I-A1类-以穿刺部位出血为主要表现的不良反应', 'I-A1类-以穿刺部位出血为主要表现的不良反应', 'I-A1类-以穿刺部位出血为主要表现的不良反应', 'I-A1类-以穿刺部位出血为主要表现的不良反应']","[0, 3, 3, 3, 3, 3, 3, 3, 112, 113, 113, 113, 113, 1]",3.1.1.3迟发型出血,12,0
"['a', ')', '先', '洗', '手', '后', '消', '毒']","['O', 'O', 'B-原则', 'I-原则', 'I-原则', 'I-原则', 'I-原则', 'I-原则']","[0, 3, 3, 150, 151, 151, 151, 151, 151, 1]",a)先洗手后消毒,8,0
"['b', ')', '限', '制', '献', '血', '者', '活', '动', '以', '防', '止', '其', '受', '伤', '害']","['O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施']","[0, 3, 3, 144, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 1]",b)限制献血者活动以防止其受伤害,16,0
"['5', '献', '血', '场', '所', '选', '址', '宜', '选', '择', '附', '近', '没', '有', '污', '染', '源', '、', '交', '通', '便', '利', '、', '人', '流', '量', '大', '、', '方', '便', '献', '血', '者', '的', '地', '点']","['O', 'B-献血场所', 'I-献血场所', 'I-献血场所', 'I-献血场所', 'I-献血场所', 'I-献血场所', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 8, 9, 9, 9, 9, 9, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",5献血场所选址宜选择附近没有污染源、交通便利、人流量大、方便献血者的地点,36,0
"['3', '.', '1', '0', '去', '白', '细', '胞', '浓', '缩', '红', '细', '胞', 'r', 'e', 'd']","['O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 58, 59, 59, 59, 59, 59, 59, 59, 59, 3, 3, 3, 1]",3.10去白细胞浓缩红细胞red,16,0
"['4', '.', '4', '丙', '型', '肝', '炎', '（', 'H', 'C', 'V', '）', '病', '毒', '标', '志', '物', '筛', '查', '试', '验', '结', '果', '阴', '性']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-缩写词', 'I-缩写词', 'I-缩写词', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 84, 85, 85, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",4.4丙型肝炎（HCV）病毒标志物筛查试验结果阴性,25,0
"['(', '0', '1', '0', ')', '6', '8', '5', '1', '0', '1', '0', '7', '\ufeff', '中', '华', '人', '民', '共', '和', '国', '国', '家', '标', '准', 'G', 'B', '1', '8', '4', '6', '9', '—', '2', '0', '1', '2', '代', '替', 'G', 'B']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 46, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 3, 3, 3, 3, 1]",(010)68510107﻿中华人民共和国国家标准GB18469—2012代替GB,41,0
"['c', ')', '初', '次', '献', '血']","['O', 'O', 'B-易发人群', 'I-易发人群', 'I-易发人群', 'I-易发人群']","[0, 3, 3, 138, 139, 139, 139, 1]",c)初次献血,6,0
"['3', '.', '3', '临', '时', '献', '血', '场', '所', 't', 'e', 'm', 'p', 'o', 'r', 'a', 'r', 'y']","['O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 58, 59, 59, 59, 59, 59, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",3.3临时献血场所temporary,18,0
"['5', '消', '毒', '、', '灭', '菌', '基', '本', '原', '则', '5', '.', '1', '基', '本', '要', '求', '5', '.', '1', '.', '1', '重', '复', '使', '用', '的', '诊', '疗', '器', '械', '、', '器', '具', '和', '物', '品']","['O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 152, 153, 153, 153, 153, 153, 153, 153, 153, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",5消毒、灭菌基本原则5.1基本要求5.1.1重复使用的诊疗器械、器具和物品,37,0
"['1', '4', '清', '洁', '用', '品', '的', '消', '毒', '1', '4', '.', '1', '手', '工', '清', '洗', '与', '消', '毒', '1', '4', '.', '1', '.', '1', '擦', '拭', '布', '巾', '清', '洗', '干', '净']","['O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'O', 'O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 152, 153, 153, 153, 153, 153, 153, 3, 3, 3, 3, 152, 153, 153, 153, 153, 153, 153, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",14清洁用品的消毒14.1手工清洗与消毒14.1.1擦拭布巾清洗干净,34,0
"['6', '.', '3', '.', '3', '接', '受', '生', '物', '制', '品', '治', '疗', '者', '接', '受', '抗', '毒', '素', '及', '免', '疫', '血', '清', '注', '射', '者']","['O', 'O', 'O', 'O', 'O', 'B-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'B-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类']","[0, 3, 3, 3, 3, 3, 14, 15, 15, 15, 15, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 1]",6.3.3接受生物制品治疗者接受抗毒素及免疫血清注射者,27,0
"['3', '.', '1', '.', '3', '.', '2', '局', '部', '皮', '肤', '过', '敏']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-A3-局部炎症', 'I-A3-局部炎症', 'I-A3-局部炎症', 'I-A3-局部炎症', 'I-A3-局部炎症', 'I-A3-局部炎症']","[0, 3, 3, 3, 3, 3, 3, 3, 118, 119, 119, 119, 119, 119, 1]",3.1.3.2局部皮肤过敏,13,0
"['2', '）', '血', '压']","['O', 'O', 'B-项目', 'I-项目']","[0, 3, 3, 12, 13, 1]",2）血压,4,0
"['3', '.', '1', '清', '洁', 'c', 'l', 'e', 'a', 'n', 'i', 'n', 'g']","['O', 'O', 'O', 'B-术语', 'I-术语', 'B-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名']","[0, 3, 3, 3, 58, 59, 20, 21, 21, 21, 21, 21, 21, 21, 1]",3.1清洁cleaning,13,0
"['3', '.', '2', '洗', '手', 'h', 'a', 'n', 'd', 'w', 'a', 's', 'h', 'i', 'n', 'g']","['O', 'O', 'O', 'B-术语', 'I-术语', 'B-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名']","[0, 3, 3, 3, 58, 59, 20, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 1]",3.2洗手handwashing,16,0
"['6', '献', '出', '的', '血', '液', '要', '经', '过', '哪', '些', '项', '目', '的', '检', '测', '？', '（', '制', '度', '类', '-', '概', '念', '型', '）', '6', '.', '1', '献', '血', '前']","['O', 'O', 'O', 'O', 'B-血液产品', 'I-血液产品', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",6献出的血液要经过哪些项目的检测？（制度类-概念型）6.1献血前,32,0
"['1', '0', '低', '度', '危', '险', '性', '物', '品', '的', '消', '毒', '1', '0', '.', '1', '诊', '疗', '用', '品', '的', '清', '洁', '与', '消', '毒', '诊', '疗', '用', '品', '如', '血', '压', '计', '袖', '带', '、', '听', '诊', '器', '等']","['O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'O', 'O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 152, 153, 153, 153, 153, 153, 153, 153, 153, 153, 3, 3, 3, 3, 152, 153, 153, 153, 153, 153, 153, 153, 153, 153, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",10低度危险性物品的消毒10.1诊疗用品的清洁与消毒诊疗用品如血压计袖带、听诊器等,41,0
"['6', '献', '血', '场', '所', '布', '局', '宜', '分', '别', '设', '置', '献', '血', '者', '健', '康', '征', '询', '与', '检', '查', '区', '、', '血', '液', '采', '集', '区', '和', '休', '息', '区']","['O', 'B-献血场所', 'I-献血场所', 'I-献血场所', 'I-献血场所', 'I-献血场所', 'I-献血场所', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 8, 9, 9, 9, 9, 9, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",6献血场所布局宜分别设置献血者健康征询与检查区、血液采集区和休息区,33,0
"['2', '2', '7', '1', '[', '7', ']', 'B', 'e', 'n', 'j', 'a', 'm', 'i', 'n', 'R', 'J', '.', 'D', 'o', 'n', 'o', 'r']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-作者', 'I-作者', 'I-作者', 'I-作者', 'I-作者', 'I-作者', 'I-作者', 'I-作者', 'I-作者', 'I-作者', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 134, 135, 135, 135, 135, 135, 135, 135, 135, 135, 3, 3, 3, 3, 3, 3, 1]",2271[7]BenjaminRJ.Donor,23,0
